symbol,rebalance_date,horizon,horizon_days,current_price,p10,p25,median,p75,p90,realized,mu,sigma,kappa,half_life,trend_ann
JPM,2023-06-12,1mo,21,131.68492126464844,119.77952331571386,125.59181943368742,132.4468501198645,139.63947095064347,146.68599064011653,139.9898223876953,0.150860021134954,0.27207585129640394,0.009787062514422072,70.82280097205201,0.006582051725417072
JPM,2023-06-12,3mo,63,131.68492126464844,111.44691634625907,121.03544011276642,133.6278507804373,147.24448870334712,160.54960298207095,137.61073303222656,0.150860021134954,0.27207585129640394,0.009787062514422072,70.82280097205201,0.006582051725417072
JPM,2023-06-12,6mo,126,131.68492126464844,103.8486195764822,118.56700087163586,136.4213161713448,156.2068303934422,176.9660556203529,150.7135467529297,0.150860021134954,0.27207585129640394,0.009787062514422072,70.82280097205201,0.006582051725417072
JPM,2023-06-12,1yr,252,131.68492126464844,97.44621436315066,115.48866536812696,140.70594025197755,171.86933426920066,203.52320635007575,183.61773681640625,0.150860021134954,0.27207585129640394,0.009787062514422072,70.82280097205201,0.006582051725417072
JPM,2023-07-13,1mo,21,139.9898223876953,127.136691140008,134.0472139333273,141.78931412966529,149.7823593842632,157.02116391455095,145.23696899414062,0.30687947480373357,0.2629970292978486,0.00973752924108246,71.18306537510253,0.08437024872278336
JPM,2023-07-13,3mo,63,139.9898223876953,120.05821322591001,132.25612945119838,145.5004825094586,159.59807606112986,174.76091719722237,138.44613647460938,0.30687947480373357,0.2629970292978486,0.00973752924108246,71.18306537510253,0.08437024872278336
JPM,2023-07-13,6mo,126,139.9898223876953,114.92223304338398,130.0319832414423,150.87154421884702,173.67141216851687,195.46000137600169,162.3179168701172,0.30687947480373357,0.2629970292978486,0.00973752924108246,71.18306537510253,0.08437024872278336
JPM,2023-07-13,1yr,252,139.9898223876953,108.60168567393728,129.96683887142552,160.3726368277436,196.84456727253306,238.03722591066224,202.48846435546875,0.30687947480373357,0.2629970292978486,0.00973752924108246,71.18306537510253,0.08437024872278336
JPM,2023-08-11,1mo,21,145.23696899414062,132.5397540998813,139.46841466515406,147.30117565365867,155.2643658957827,162.22533512933936,137.61073303222656,0.29681439215794736,0.25315857291824,0.009707329788278027,71.40451552361465,0.14784550056243026
JPM,2023-08-11,3mo,63,145.23696899414062,125.73416244079942,136.52223672004112,150.29115654589796,165.65167881810908,180.19477612238018,136.68418884277344,0.29681439215794736,0.25315857291824,0.009707329788278027,71.40451552361465,0.14784550056243026
JPM,2023-08-11,6mo,126,145.23696899414062,119.19021838849295,136.52738253311122,156.2040084825934,178.7715746958222,202.4316730434361,167.55059814453125,0.29681439215794736,0.25315857291824,0.009707329788278027,71.40451552361465,0.14784550056243026
JPM,2023-08-11,1yr,252,145.23696899414062,111.66228288447923,134.66822552065776,166.91851349840476,204.36882482239585,245.4191822486725,200.4544219970703,0.29681439215794736,0.25315857291824,0.009707329788278027,71.40451552361465,0.14784550056243026
JPM,2023-09-12,1mo,21,137.61073303222656,125.93980184398431,131.48298574490232,138.5226841092765,145.91945303029922,152.83980670094383,138.44613647460938,0.23630977284340648,0.24844958245547794,0.00983189310247038,70.49986948960864,0.1944588355506186
JPM,2023-09-12,3mo,63,137.61073303222656,117.95456557141186,129.25745565055132,141.21350365469604,154.26341068792993,167.79169643067274,150.7135467529297,0.23630977284340648,0.24844958245547794,0.00983189310247038,70.49986948960864,0.1944588355506186
JPM,2023-09-12,6mo,126,137.61073303222656,111.03010378479571,127.74804687380215,145.60450352716813,165.0777825270338,183.40171997847128,182.409912109375,0.23630977284340648,0.24844958245547794,0.00983189310247038,70.49986948960864,0.1944588355506186
JPM,2023-09-12,1yr,252,137.61073303222656,105.84240377342448,126.96999562631089,154.3441031008268,185.3967121587881,213.7146774685381,199.1626739501953,0.23630977284340648,0.24844958245547794,0.00983189310247038,70.49986948960864,0.1944588355506186
JPM,2023-10-11,1mo,21,138.44613647460938,127.2116770325636,133.18951921543902,140.63517371168524,147.61084794695205,154.55229156291145,136.68418884277344,0.36014116399727847,0.2323229910402957,0.009856952663838606,70.32063602200684,0.21958639492544954
JPM,2023-10-11,3mo,63,138.44613647460938,120.6017156242557,131.23517390275435,143.51012849726442,157.04306727685142,169.23862262545762,162.3179168701172,0.36014116399727847,0.2323229910402957,0.009856952663838606,70.32063602200684,0.21958639492544954
JPM,2023-10-11,6mo,126,138.44613647460938,114.26290234501623,131.19806575264352,151.33142808168245,172.60617307786276,192.2598734297643,175.23876953125,0.36014116399727847,0.2323229910402957,0.009856952663838606,70.32063602200684,0.21958639492544954
JPM,2023-10-11,1yr,252,138.44613647460938,105.12298134656396,131.33694696637033,164.75935408522298,202.25754628553437,239.9983900803786,215.60101318359375,0.36014116399727847,0.2323229910402957,0.009856952663838606,70.32063602200684,0.21958639492544954
