symbol,rebalance_date,model,tilt_strength,lookback_days,sentiment_score,mu_tilt,current_price,mu_base,mu,1mo_median,1mo_realized,1mo_err,1mo_abs_err,1mo_pct_err,1mo_dir_hit,3mo_median,3mo_realized,3mo_err,3mo_abs_err,3mo_pct_err,3mo_dir_hit,6mo_median,6mo_realized,6mo_err,6mo_abs_err,6mo_pct_err,6mo_dir_hit,1yr_median,1yr_realized,1yr_err,1yr_abs_err,1yr_pct_err,1yr_dir_hit
NVDA,2024-06-17,tilt_L21_S0.02,0.02,21,-0.022986363636363635,-0.0004597272727272727,130.91688537597656,1.1222463968824474,1.12178666960972,135.7361731385932,121.0316390991211,14.704534039472094,14.704534039472094,12.149330661736759,0,142.3217873729197,115.54417419433594,26.77761317858375,26.77761317858375,23.1752170676697,0,156.95808110313894,131.9567413330078,25.001339770131125,25.001339770131125,18.946618048893317,1,183.81182830947705,143.8260955810547,39.98573272842236,39.98573272842236,27.801444909479578,1
NVDA,2024-07-18,baseline,0.0,0,,0.0,121.0316390991211,0.9362301085781235,0.9362301085781235,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.82220071156058,167.00225830078125,-3.1800575892206666,3.1800575892206666,-1.90420035128698,1
NVDA,2024-07-18,tilt_L5_S0.005,0.005,5,-0.04195000000000001,-0.00020975000000000006,121.0316390991211,0.9362301085781235,0.9360203585781235,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.8099987309829,167.00225830078125,-3.1922595697983525,3.1922595697983525,-1.9115068276794787,1
NVDA,2024-07-18,tilt_L5_S0.01,0.01,5,-0.04195000000000001,-0.0004195000000000001,121.0316390991211,0.9362301085781235,0.9358106085781235,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.8099987309829,167.00225830078125,-3.1922595697983525,3.1922595697983525,-1.9115068276794787,1
NVDA,2024-07-18,tilt_L5_S0.02,0.02,5,-0.04195000000000001,-0.0008390000000000002,121.0316390991211,0.9362301085781235,0.9353911085781235,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.8099987309829,167.00225830078125,-3.1922595697983525,3.1922595697983525,-1.9115068276794787,1
NVDA,2024-07-18,tilt_L10_S0.005,0.005,10,-0.03616363636363637,-0.00018081818181818186,121.0316390991211,0.9362301085781235,0.9360492903963054,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.8099987309829,167.00225830078125,-3.1922595697983525,3.1922595697983525,-1.9115068276794787,1
NVDA,2024-07-18,tilt_L10_S0.01,0.01,10,-0.03616363636363637,-0.00036163636363636373,121.0316390991211,0.9362301085781235,0.9358684722144871,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.8099987309829,167.00225830078125,-3.1922595697983525,3.1922595697983525,-1.9115068276794787,1
NVDA,2024-07-18,tilt_L10_S0.02,0.02,10,-0.03616363636363637,-0.0007232727272727275,121.0316390991211,0.9362301085781235,0.9355068358508508,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.8099987309829,167.00225830078125,-3.1922595697983525,3.1922595697983525,-1.9115068276794787,1
NVDA,2024-07-18,tilt_L21_S0.005,0.005,21,-0.0452909090909091,-0.0002264545454545455,121.0316390991211,0.9362301085781235,0.9360036540326689,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.8099987309829,167.00225830078125,-3.1922595697983525,3.1922595697983525,-1.9115068276794787,1
NVDA,2024-07-18,tilt_L21_S0.01,0.01,21,-0.0452909090909091,-0.000452909090909091,121.0316390991211,0.9362301085781235,0.9357771994872144,124.29924542109924,124.51997375488281,-0.22072833378356904,0.22072833378356904,-0.17726339568467311,1,130.41517118697465,135.6662139892578,-5.251042802283166,5.251042802283166,-3.8705604349650007,1,142.00331138200534,137.66490173339844,4.338409648606898,4.338409648606898,3.1514275563198044,1,163.8099987309829,167.00225830078125,-3.1922595697983525,3.1922595697983525,-1.9115068276794787,1
