symbol,rebalance_date,config,sent_lookback,sent_strength,pp_lookback,pp_strength,avg_sent,avg_pp,mu_tilt,current_price,mu_base,mu,1mo_median,1mo_realized,1mo_err,1mo_abs_err,1mo_pct_err,1mo_dir_hit,3mo_median,3mo_realized,3mo_err,3mo_abs_err,3mo_pct_err,3mo_dir_hit,6mo_median,6mo_realized,6mo_err,6mo_abs_err,6mo_pct_err,6mo_dir_hit,1yr_median,1yr_realized,1yr_err,1yr_abs_err,1yr_pct_err,1yr_dir_hit
WYNN,2024-09-16,baseline,0,0.0,0,0.0,,,0.0,77.81014251708984,-0.2020527462766557,-0.2020527462766557,77.00109256662172,97.7874984741211,-20.786405907499372,20.786405907499372,-21.256710961882696,0,75.32147736000178,93.41573333740234,-18.094255977400564,18.094255977400564,-19.369602240392496,0,72.9435639190621,84.27963256835938,-11.336068649297275,11.336068649297275,-13.450543510737981,0,70.05146451017956,128.13406372070312,-58.08259921052357,58.08259921052357,-45.329553690834,0
WYNN,2024-09-16,sent_only,21,0.005,0,0.0,,,0.0,77.81014251708984,-0.2020527462766557,-0.2020527462766557,77.00109256662172,97.7874984741211,-20.786405907499372,20.786405907499372,-21.256710961882696,0,75.32147736000178,93.41573333740234,-18.094255977400564,18.094255977400564,-19.369602240392496,0,72.9435639190621,84.27963256835938,-11.336068649297275,11.336068649297275,-13.450543510737981,0,70.05146451017956,128.13406372070312,-58.08259921052357,58.08259921052357,-45.329553690834,0
WYNN,2024-10-15,baseline,0,0.0,0,0.0,,,0.0,97.7874984741211,0.10556015445246203,0.10556015445246203,97.86763291361439,84.56124877929688,13.306384134317511,13.306384134317511,15.735794263217306,0,97.7810176766899,81.52753448486328,16.253483191826618,16.253483191826618,19.936188791339326,1,98.16581428347102,74.09274291992188,24.073071363549147,24.073071363549147,32.49045778959337,0,101.0046125152548,117.3101806640625,-16.305568148807694,16.305568148807694,-13.899533745925632,1
WYNN,2024-10-15,sent_only,21,0.005,0,0.0,,,0.0,97.7874984741211,0.10556015445246203,0.10556015445246203,97.86763291361439,84.56124877929688,13.306384134317511,13.306384134317511,15.735794263217306,0,97.7810176766899,81.52753448486328,16.253483191826618,16.253483191826618,19.936188791339326,1,98.16581428347102,74.09274291992188,24.073071363549147,24.073071363549147,32.49045778959337,0,101.0046125152548,117.3101806640625,-16.305568148807694,16.305568148807694,-13.899533745925632,1
WYNN,2024-11-13,baseline,0,0.0,0,0.0,,,0.0,84.56124877929688,0.025930838740226392,0.025930838740226392,83.98200273496094,93.41573333740234,-9.4337306024414,9.4337306024414,-10.098652834387446,0,84.22345670818041,90.13487243652344,-5.91141572834303,5.91141572834303,-6.558411376802119,0,84.37628388317597,95.92078399658203,-11.544500113406059,11.544500113406059,-12.035452205871698,0,84.32168083524205,117.88288879394531,-33.561207958703264,33.561207958703264,-28.469957177047927,0
WYNN,2024-11-13,sent_only,21,0.005,0,0.0,,,0.0,84.56124877929688,0.025930838740226392,0.025930838740226392,83.98200273496094,93.41573333740234,-9.4337306024414,9.4337306024414,-10.098652834387446,0,84.22345670818041,90.13487243652344,-5.91141572834303,5.91141572834303,-6.558411376802119,0,84.37628388317597,95.92078399658203,-11.544500113406059,11.544500113406059,-12.035452205871698,0,84.32168083524205,117.88288879394531,-33.561207958703264,33.561207958703264,-28.469957177047927,0
WYNN,2024-12-13,baseline,0,0.0,0,0.0,,,0.0,93.41573333740234,0.08226599991288186,0.08226599991288186,92.9872829672303,81.52753448486328,11.459748482367019,11.459748482367019,14.056292214374128,1,93.87868213629407,84.27963256835938,9.5990495679347,9.5990495679347,11.38952469939744,0,93.38787728482562,86.3436050415039,7.044272243321714,7.044272243321714,8.158418032158435,1,93.17416021615946,125.16699981689453,-31.992839600735067,31.992839600735067,-25.560123393176358,0
WYNN,2024-12-13,sent_only,21,0.005,0,0.0,,,0.0,93.41573333740234,0.08226599991288186,0.08226599991288186,92.9872829672303,81.52753448486328,11.459748482367019,11.459748482367019,14.056292214374128,1,93.87868213629407,84.27963256835938,9.5990495679347,9.5990495679347,11.38952469939744,0,93.38787728482562,86.3436050415039,7.044272243321714,7.044272243321714,8.158418032158435,1,93.17416021615946,125.16699981689453,-31.992839600735067,31.992839600735067,-25.560123393176358,0
WYNN,2025-01-16,baseline,0,0.0,0,0.0,,,0.0,81.52753448486328,-0.12552342385702264,-0.12552342385702264,80.8239309584284,90.13487243652344,-9.310941478095032,9.310941478095032,-10.330010157447294,0,79.56625592671175,74.09274291992188,5.473513006789872,5.473513006789872,7.38738072189546,1,78.61871944622723,105.6668472290039,-27.048127782776675,27.048127782776675,-25.597553529876098,0,75.74726034064194,111.0378189086914,-35.29055856804946,35.29055856804946,-31.782467374534423,0
WYNN,2025-01-16,sent_only,21,0.005,0,0.0,,,0.0,81.52753448486328,-0.12552342385702264,-0.12552342385702264,80.8239309584284,90.13487243652344,-9.310941478095032,9.310941478095032,-10.330010157447294,0,79.56625592671175,74.09274291992188,5.473513006789872,5.473513006789872,7.38738072189546,1,78.61871944622723,105.6668472290039,-27.048127782776675,27.048127782776675,-25.597553529876098,0,75.74726034064194,111.0378189086914,-35.29055856804946,35.29055856804946,-31.782467374534423,0
